type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Reachability,100.0.5.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96b190>},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.5.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96b190>},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.5.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96b190>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.5.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96b190>},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.4.0/24,0,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.4.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.4.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.4.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.4.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.4.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.4.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e96ba10>},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.3.0/24,0,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.3.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.3.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.3.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.3.0/24,0,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.3.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e9632d0>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.2.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.2.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.2.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.2.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.2.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.2.0/24,0,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.2.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.2.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e963b50>},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.1.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.1.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.1.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.1.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.1.0/24,0,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.1.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e978410>},{9},lyon,PolicyStatus.HOLDS
